fleet_id,record_type,timestamp,elapsed_time,trigger_channel,peak_valley_indicator,strain_gauge_1,strain_gauge_2,strain_gauge_3,strain_gauge_4,strain_gauge_5,strain_gauge_6,strain_gauge_7,strain_gauge_8,strain_gauge_9,roll_acceleration,vertical_acceleration,airspeed,pressure_altitude,flap_position,elevator_position,left_aileron_position,beacon_start_stop_recording,gear_up_and_locked,flight_id
23755,TR,44:51.3,1213.31,11,P,891.32,2389.69,500.44,1445.07,0,5383.46,82.91,171.75,-82.91,0.1,1.3,218.81,21576.61,0.23,-3.56,3,1,1,203
23756,TR,44:51.8,1213.76,11,V,710.69,2564.4,337.58,1255.55,0,5383.46,106.6,82.91,20.73,0.18,0.72,216.03,21603.73,0.22,-3.76,2.58,1,1,203
23757,TR,44:52.2,1214.16,11,P,926.86,2363.04,533.02,1433.22,0,5383.46,35.53,32.57,68.11,0.21,1.34,215.11,21576.61,0.23,-3.56,2.73,1,1,203
23758,TR,44:52.7,1214.66,11,V,811.37,2448.91,456.02,1397.69,0,5383.46,85.87,133.25,-50.34,-0.29,1.05,214.8,21576.61,0.25,-3.97,2.91,1,1,203
23759,PE,44:52.8,1214.8,,,855.79,2416.34,485.64,1430.26,0,5383.46,115.49,103.64,-2.96,-0.39,1.13,213.88,21603.73,0.23,-3.97,2.91,1,1,203
23760,TR,44:52.9,1214.86,11,P,858.75,2386.73,506.37,1453.95,0,3867.33,59.22,136.22,-44.42,-0.25,1.2,214.8,21630.86,0.21,-4.07,2.91,1,1,203
23761,TR,44:53.3,1215.26,11,V,769.91,2457.8,423.45,1365.11,0,2283.09,127.33,130.29,-38.5,-0.47,0.89,214.8,21576.61,0.25,-3.58,2.85,1,1,203
23762,TR,44:53.3,1215.28,11,P,784.72,2466.68,414.57,1365.11,0,2274.2,130.29,127.33,-26.65,-0.21,0.97,216.03,21576.61,0.25,-3.53,2.85,1,1,203
23763,TR,44:53.4,1215.41,11,V,716.61,2534.79,334.62,1323.66,0,2105.41,153.98,171.75,-85.87,-0.27,0.8,216.96,21657.99,0.23,-3.58,2.7,1,1,203
23764,TR,44:53.8,1215.81,11,P,932.78,2345.27,527.09,1456.91,0,2046.19,97.72,177.67,-97.72,0.25,1.32,218.5,21549.48,0.21,-3.4,2.43,1,1,203
23765,TR,44:54.0,1215.96,11,V,882.44,2392.65,476.75,1436.18,0,1904.05,79.95,153.98,-68.11,-0.12,1.16,218.81,21549.48,0.23,-3.53,2.37,1,1,203
23766,TR,44:54.0,1215.98,11,P,882.44,2401.53,473.79,1439.14,0,1898.13,79.95,174.71,-85.87,0.02,1.24,219.73,21630.86,0.23,-3.53,2.34,1,1,203
23767,TR,44:54.2,1216.21,11,V,752.14,2499.25,379.03,1335.5,0,1720.46,136.22,124.37,-26.65,-0.05,0.89,221.27,21603.73,0.23,-3.74,2.37,1,1,203
23768,TR,44:54.7,1216.68,11,P,926.86,2339.35,530.05,1430.26,0,1803.37,65.15,14.81,79.95,0.29,1.24,220.96,21576.61,0.21,-3.81,2.46,1,1,203
23769,TR,44:54.8,1216.78,11,V,811.37,2380.8,488.6,1415.45,0,1723.42,106.6,8.88,88.84,-0.49,1.03,220.04,21549.48,0.25,-3.76,2.52,1,1,203
23770,TR,44:55.0,1216.96,11,P,894.28,2300.85,571.51,1465.79,0,1779.68,79.95,-82.91,180.63,-0.1,1.23,219.73,21603.73,0.22,-3.84,2.46,1,1,203
23771,TR,44:55.7,1217.66,11,V,817.29,2437.07,453.06,1394.73,0,1874.44,103.64,71.07,20.73,-0.63,1,219.11,21576.61,0.23,-3.97,2.73,1,1,203
23772,TR,44:55.8,1217.81,11,P,808.41,2434.11,450.1,1397.69,0,1892.21,97.72,124.37,-26.65,-0.38,1.1,219.11,21603.73,0.23,-3.97,2.67,1,1,203
23773,TR,44:56.1,1218.11,11,V,811.37,2472.6,426.41,1371.04,0,1972.16,109.56,198.4,-118.45,-0.24,0.99,217.57,21576.61,0.23,-3.94,2.64,1,1,203
23774,TR,44:56.3,1218.33,11,P,823.21,2484.45,414.57,1382.88,0,2043.23,106.6,230.97,-162.87,-0.1,1.1,217.88,21576.61,0.25,-4.04,2.67,1,1,203
23775,TR,44:57.4,1219.38,11,V,763.99,2531.83,364.23,1305.89,0,2386.73,97.72,100.68,-2.96,-0.28,0.84,216.65,21657.99,0.22,-4.3,2.43,1,1,203
23776,TR,44:57.6,1219.58,11,P,781.76,2490.37,396.8,1323.66,0,2549.59,82.91,71.07,32.57,-0.16,0.94,216.96,21576.61,0.23,-4.35,2.37,1,1,203
23777,TR,44:57.9,1219.91,11,V,758.07,2484.45,408.65,1317.73,0,2810.18,106.6,47.38,59.22,-0.13,0.85,217.27,21657.99,0.22,-4.25,2.37,1,1,203
23778,TR,44:58.3,1220.26,11,P,823.21,2440.03,456.02,1356.23,0,2958.24,71.07,47.38,44.42,-0.11,1.02,216.96,21603.73,0.22,-4.27,2.43,1,1,203
23779,TR,44:58.4,1220.41,11,V,772.87,2466.68,417.53,1371.04,0,2999.7,94.76,32.57,71.07,-0.61,0.93,216.96,21603.73,0.23,-4.3,2.55,1,1,203
23780,TR,44:59.0,1220.98,11,P,835.06,2437.07,461.95,1385.84,0,3485.33,82.91,153.98,-68.11,-0.26,1.1,216.65,21603.73,0.23,-4.15,2.58,1,1,203
23781,TR,44:59.4,1221.36,11,V,775.83,2508.14,393.84,1344.38,0,3861.4,112.53,213.21,-139.18,-0.29,0.93,216.65,21603.73,0.23,-4.12,2.67,1,1,203
23782,TR,44:59.4,1221.41,11,P,784.72,2496.29,405.68,1365.11,0,3956.16,91.8,204.32,-121.41,-0.21,1.04,216.96,21603.73,0.23,-4.12,2.58,1,1,203
23783,TR,44:59.8,1221.83,11,V,743.26,2555.52,358.31,1299.97,0,4222.67,109.56,213.21,-139.18,-0.11,0.86,217.57,21603.73,0.23,-4.07,2.64,1,1,203
23784,TR,44:59.9,1221.93,11,P,793.6,2505.18,393.84,1338.46,0,4219.71,94.76,174.71,-97.72,0.1,0.96,218.19,21657.99,0.21,-4.12,2.64,1,1,203
23785,TR,45:00.1,1222.08,11,V,752.14,2525.9,376.07,1329.58,0,4039.08,109.56,183.59,-106.6,-0.17,0.87,217.27,21712.24,0.19,-4.12,2.64,1,1,203
23786,TR,45:00.3,1222.28,11,P,823.21,2442.99,453.06,1400.65,0,3914.71,94.76,171.75,-85.87,-0.05,1.12,217.88,21630.86,0.22,-4.07,2.97,1,1,203
23787,TR,45:00.4,1222.38,11,V,832.1,2454.83,447.14,1391.76,0,3843.64,109.56,109.56,-20.73,-0.24,1.04,218.81,21630.86,0.23,-3.97,2.91,1,1,203
23788,TR,45:00.7,1222.71,11,P,971.27,2303.81,589.28,1501.33,0,4204.9,62.19,-29.61,136.22,0.02,1.32,219.73,21576.61,0.22,-4.04,2.94,1,1,203
23789,TR,45:01.2,1223.23,11,V,769.91,2484.45,417.53,1335.5,0,4974.82,106.6,17.77,85.87,-0.06,0.87,218.5,21576.61,0.22,-4.12,2.73,1,1,203
23790,TR,45:01.4,1223.36,11,P,829.14,2398.57,500.44,1418.41,0,5220.6,82.91,0,115.49,-0.33,1.07,218.5,21630.86,0.21,-4.15,2.64,1,1,203
23791,TR,45:01.5,1223.51,11,V,758.07,2537.75,370.15,1371.04,0,5350.89,94.76,180.63,-97.72,-0.48,0.87,218.5,21657.99,0.23,-4.15,2.55,1,1,203
23792,TR,45:01.5,1223.53,11,P,752.14,2522.94,384.96,1359.19,0,5383.46,100.68,174.71,-91.8,-0.07,0.98,218.81,21576.61,0.25,-4.25,2.55,1,1,203
23793,TR,45:01.6,1223.58,11,V,787.68,2481.49,429.37,1362.15,0,5377.54,112.53,124.37,-26.65,-0.13,0.9,218.5,21630.86,0.25,-4.32,2.55,1,1,203
23794,TR,45:01.6,1223.63,11,P,829.14,2445.95,458.99,1406.57,0,5342,94.76,100.68,2.96,-0.37,1.15,218.81,21657.99,0.19,-4.35,2.55,1,1,203
23795,TR,45:01.7,1223.66,11,V,829.14,2454.83,447.14,1418.41,0,5330.16,100.68,121.41,-20.73,-0.58,1.01,218.81,21685.11,0.22,-4.38,2.52,1,1,203
23796,TR,45:01.7,1223.71,11,P,808.41,2463.72,441.22,1406.57,0,5291.66,109.56,195.44,-112.53,-0.18,1.1,219.73,21657.99,0.25,-4.3,2.55,1,1,203
23797,TR,45:02.0,1224.03,11,V,775.83,2499.25,408.65,1371.04,0,5333.12,115.49,148.06,-62.19,-0.38,0.9,220.04,21630.86,0.23,-4.43,2.55,1,1,203
23798,TR,45:02.1,1224.08,11,P,775.83,2519.98,390.88,1359.19,0,5309.43,94.76,207.28,-133.25,-0.18,0.98,220.35,21657.99,0.23,-4.43,2.55,1,1,203
23799,TR,45:02.3,1224.31,11,V,769.91,2540.71,361.27,1308.85,0,5318.32,148.06,76.99,29.61,-0.23,0.75,219.73,21657.99,0.23,-4.17,2.34,1,1,203
23800,TR,45:02.4,1224.36,11,P,784.72,2519.98,387.92,1332.54,0,5267.97,76.99,103.64,0,0.07,0.93,219.73,21657.99,0.23,-4.25,2.34,1,1,203
23801,TR,45:02.5,1224.46,11,V,793.6,2508.14,402.72,1350.31,0,5202.83,121.41,106.6,-8.88,-0.09,0.84,218.5,21603.73,0.23,-4.22,2.46,1,1,203
23802,TR,45:03.1,1225.11,11,P,855.79,2422.26,488.6,1459.87,0,5383.46,65.15,106.6,-11.84,0.06,1.21,217.27,21657.99,0.22,-4.17,2.64,1,1,203
23803,TR,45:03.3,1225.33,11,V,808.41,2460.76,458.99,1433.22,0,5383.46,115.49,151.02,-65.15,-0.48,1,216.34,21630.86,0.23,-4.15,2.73,1,1,203
23804,TR,45:03.5,1225.53,11,P,897.24,2366,535.98,1489.48,0,5383.46,115.49,136.22,-47.38,-0.26,1.24,217.27,21657.99,0.22,-4.22,2.7,1,1,203
23805,TR,45:03.6,1225.58,11,V,879.48,2419.3,482.68,1480.6,0,5383.46,88.84,139.18,-50.34,-0.28,1.15,217.27,21657.99,0.23,-4.22,2.82,1,1,203
23806,TR,45:03.7,1225.71,11,P,882.44,2401.53,509.33,1465.79,0,5383.46,74.03,148.06,-53.3,0.02,1.24,217.27,21603.73,0.23,-4.15,2.82,1,1,203
23807,TR,45:04.4,1226.43,11,V,763.99,2487.41,420.49,1371.04,0,5383.46,148.06,65.15,35.53,-0.39,0.85,217.27,21657.99,0.23,-4.15,2.67,1,1,203
23808,TR,45:04.6,1226.61,11,P,790.64,2454.83,453.06,1403.61,0,5383.46,100.68,85.87,8.88,-0.25,1,216.03,21630.86,0.21,-4.45,2.64,1,1,203
23809,TR,45:04.7,1226.73,11,V,781.76,2517.02,405.68,1371.04,0,5383.46,82.91,97.72,8.88,-0.23,0.93,216.65,21739.37,0.23,-4.43,2.64,1,1,203
23810,TR,45:05.4,1227.36,11,P,829.14,2475.56,447.14,1409.53,0,5383.46,88.84,151.02,-62.19,-0.09,1.1,216.34,21630.86,0.25,-4.02,2.43,1,1,203
23811,TR,45:05.9,1227.86,11,V,799.52,2487.41,423.45,1394.73,0,5383.46,94.76,88.84,11.84,-0.29,0.96,217.27,21630.86,0.22,-3.94,2.43,1,1,203
23812,TR,45:06.1,1228.11,11,P,846.9,2434.11,473.79,1450.99,0,5383.46,109.56,118.45,-20.73,-0.1,1.16,217.57,21657.99,0.23,-4.02,2.46,1,1,203
23813,TR,45:07.1,1229.06,11,V,740.3,2525.9,381.99,1338.46,0,5377.54,109.56,136.22,-38.5,-0.07,0.86,219.73,21630.86,0.23,-4.4,2.25,1,1,203
23814,TR,45:07.2,1229.18,11,P,778.8,2517.02,393.84,1371.04,0,5383.46,106.6,151.02,-50.34,-0.11,0.96,219.73,21685.11,0.22,-4.48,2.16,1,1,203
23815,TR,45:07.3,1229.31,11,V,737.34,2552.55,358.31,1308.85,0,5383.46,106.6,109.56,-8.88,-0.06,0.79,220.04,21685.11,0.22,-4.43,2.1,1,1,203
23816,TR,45:07.5,1229.46,11,P,787.68,2502.21,408.65,1359.19,0,5383.46,88.84,100.68,0,0.1,0.99,218.81,21630.86,0.25,-4.38,2.1,1,1,203
23817,TR,45:07.6,1229.58,11,V,749.18,2549.59,370.15,1329.58,0,5383.46,94.76,85.87,20.73,-0.09,0.84,218.81,21685.11,0.23,-4.38,2.04,1,1,203
23818,TR,45:07.6,1229.63,11,P,755.11,2531.83,381.99,1350.31,0,5383.46,62.19,100.68,8.88,-0.05,0.95,218.19,21712.24,0.21,-4.4,2.01,1,1,203
23819,PE,45:07.8,1229.8,,,758.07,2534.79,379.03,1365.11,0,5383.46,62.19,65.15,44.42,-0.27,0.91,217.27,21657.99,0.23,-4.35,1.92,1,1,203
23820,TR,45:07.8,1229.83,11,V,740.3,2540.71,381.99,1341.42,0,5383.46,109.56,79.95,23.69,-0.25,0.81,218.5,21630.86,0.25,-4.22,2.01,1,1,203
23821,TR,45:08.1,1230.06,11,P,829.14,2448.91,461.95,1424.34,0,5383.46,56.26,65.15,44.42,-0.14,1.1,217.88,21685.11,0.23,-4.25,1.98,1,1,203
23822,TR,45:08.4,1230.41,11,V,781.76,2505.18,408.65,1400.65,0,5383.46,109.56,112.53,-2.96,-0.21,0.93,218.5,21685.11,0.23,-4.32,1.92,1,1,203
23823,TR,45:08.9,1230.91,11,P,912.05,2419.3,500.44,1489.48,0,5383.46,106.6,153.98,-65.15,-0.19,1.21,218.5,21712.24,0.22,-4.02,1.95,1,1,203
23824,TR,45:09.7,1231.66,11,V,769.91,2522.94,405.68,1376.96,0,5383.46,109.56,130.29,-26.65,-0.2,0.89,217.57,21657.99,0.23,-4.12,1.95,1,1,203
23825,TR,45:10.0,1231.96,11,P,835.06,2451.87,464.91,1436.18,0,5383.46,109.56,136.22,-41.46,-0.17,1.07,217.57,21685.11,0.25,-4.07,1.95,1,1,203
23826,TR,45:10.1,1232.11,11,V,728.46,2555.52,358.31,1371.04,0,5383.46,124.37,148.06,-44.42,-0.23,0.83,217.57,21685.11,0.25,-4.04,2.04,1,1,203
23827,TR,45:10.2,1232.18,11,P,784.72,2499.25,411.61,1397.69,0,5383.46,112.53,127.33,-26.65,-0.2,0.97,217.27,21657.99,0.23,-4.22,2.01,1,1,203
23828,TR,45:10.6,1232.58,11,V,772.87,2519.98,393.84,1356.23,0,5383.46,106.6,85.87,20.73,-0.22,0.85,216.96,21712.24,0.23,-4.27,2.13,1,1,203
23829,TR,45:10.9,1232.88,11,P,879.48,2434.11,476.75,1459.87,0,5383.46,71.07,136.22,-35.53,-0.06,1.17,216.96,21739.37,0.21,-4.12,2.04,1,1,203
23830,TR,45:11.0,1232.98,11,V,840.98,2445.95,467.87,1445.07,0,5383.46,85.87,94.76,8.88,-0.23,1.1,217.57,21712.24,0.22,-4.12,2.07,1,1,203
23831,TR,45:11.2,1233.16,11,P,897.24,2395.61,524.13,1477.64,0,5383.46,79.95,76.99,29.61,-0.05,1.24,217.57,21657.99,0.23,-4.25,1.77,1,1,203
23832,TR,45:12.1,1234.06,11,V,681.08,2611.78,310.93,1317.73,0,5383.46,91.8,124.37,-26.65,-0.26,0.71,215.42,21766.49,0.23,-4.48,2.19,1,1,203
23833,TR,45:12.5,1234.51,11,P,781.76,2525.9,384.96,1406.57,0,5383.46,91.8,192.48,-103.64,-0.27,0.97,214.8,21766.49,0.23,-4.12,2.22,1,1,203
23834,TR,45:12.6,1234.63,11,V,769.91,2514.06,405.68,1397.69,0,5383.46,112.53,156.94,-56.26,-0.38,0.87,215.11,21766.49,0.23,-4.12,2.22,1,1,203
23835,TR,45:12.8,1234.76,11,P,781.76,2496.29,411.61,1418.41,0,5383.46,106.6,171.75,-85.87,-0.14,1.02,216.03,21766.49,0.25,-4.25,2.22,1,1,203
23836,TR,45:12.9,1234.91,11,V,805.45,2519.98,393.84,1409.53,0,5383.46,85.87,171.75,-85.87,0.01,0.93,214.8,21712.24,0.21,-4.15,2.22,1,1,203
23837,TR,45:13.2,1235.21,11,P,864.67,2416.34,488.6,1483.56,0,5383.46,100.68,171.75,-74.03,-0.21,1.18,216.03,21657.99,0.22,-4.22,2.25,1,1,203
23838,TR,45:13.9,1235.86,11,V,761.03,2496.29,408.65,1376.96,0,5383.46,121.41,112.53,-11.84,-0.12,0.89,218.5,21685.11,0.23,-4.07,2.31,1,1,203
23839,TR,45:14.1,1236.11,11,P,849.86,2451.87,453.06,1433.22,0,5383.46,88.84,118.45,-11.84,-0.03,1.14,216.96,21793.62,0.23,-4.12,2.22,1,1,203
23840,TR,45:14.7,1236.71,11,V,790.64,2493.33,405.68,1385.84,0,5383.46,94.76,65.15,50.34,-0.23,0.89,218.5,21657.99,0.21,-4.22,2.22,1,1,203
23841,TR,45:15.9,1237.93,11,P,843.94,2431.15,473.79,1468.76,0,5383.46,106.6,142.14,-38.5,-0.27,1.13,220.65,21712.24,0.22,-4.17,2.22,1,1,203
23842,TR,45:16.6,1238.58,11,V,781.76,2514.06,405.68,1397.69,0,5383.46,121.41,156.94,-56.26,-0.22,0.93,220.96,21793.62,0.23,-4.38,2.25,1,1,203
23843,TR,45:17.4,1239.36,11,P,805.45,2484.45,432.34,1406.57,0,5383.46,91.8,91.8,8.88,-0.12,1.01,220.96,21712.24,0.25,-4.25,2.22,1,1,203
23844,TR,45:18.9,1240.86,11,V,761.03,2534.79,384.96,1365.11,0,5383.46,118.45,94.76,20.73,-0.17,0.86,221.27,21739.37,0.23,-4.55,2.73,1,1,203
23845,TR,45:19.1,1241.11,11,P,784.72,2499.25,417.53,1406.57,0,5383.46,94.76,103.64,0,-0.29,0.97,220.96,21766.49,0.22,-4.53,2.73,1,1,203
23846,TR,45:19.6,1241.58,11,V,734.38,2546.63,358.31,1347.35,0,5383.46,115.49,124.37,-14.81,-0.4,0.8,218.5,21793.62,0.25,-4.45,2.73,1,1,203
23847,TR,45:20.3,1242.26,11,P,855.79,2442.99,464.91,1450.99,0,5383.46,68.11,106.6,-2.96,-0.1,1.13,220.96,21793.62,0.19,-4.3,2.73,1,1,203
23848,TR,45:21.7,1243.71,11,V,758.07,2552.55,370.15,1385.84,0,5383.46,100.68,148.06,-38.5,-0.26,0.84,219.73,21793.62,0.23,-4.3,2.82,1,1,203
23849,TR,45:22.3,1244.28,11,P,832.1,2442.99,470.83,1433.22,0,5383.46,106.6,88.84,23.69,-0.12,1.06,220.04,21766.49,0.23,-4.12,2.91,1,1,203
23850,PE,45:22.8,1244.8,,,808.41,2493.33,435.3,1418.41,0,5383.46,91.8,29.61,79.95,-0.19,0.94,220.35,21766.49,0.25,-4.27,2.88,1,1,203
23851,TR,45:23.1,1245.11,11,V,781.76,2505.18,417.53,1406.57,0,5383.46,100.68,76.99,35.53,-0.33,0.9,220.35,21739.37,0.23,-4.38,2.85,1,1,203
23852,TR,45:23.6,1245.61,11,P,808.41,2487.41,435.3,1445.07,0,5383.46,100.68,106.6,8.88,-0.21,1.01,220.65,21739.37,0.22,-4.35,2.85,1,1,203
23853,TR,45:25.4,1247.38,11,V,781.76,2528.86,405.68,1418.41,0,5383.46,112.53,88.84,20.73,-0.1,0.89,221.58,21712.24,0.23,-4.45,2.73,1,1,203
23854,TR,45:26.5,1248.51,11,P,796.56,2496.29,426.41,1439.14,0,5383.46,100.68,112.53,-2.96,-0.1,1,220.96,21712.24,0.23,-4.32,2.7,1,1,203
23855,TR,45:27.3,1249.26,11,V,775.83,2525.9,405.68,1421.38,0,5383.46,112.53,130.29,-26.65,-0.24,0.9,221.58,21712.24,0.22,-4.22,2.85,1,1,203
23856,TR,45:30.7,1252.68,11,P,840.98,2454.83,461.95,1483.56,0,5383.46,109.56,112.53,-2.96,-0.11,1.11,223.73,21603.73,0.23,-3.89,2.46,1,1,203
23857,TR,45:33.4,1255.36,11,V,808.41,2502.21,429.37,1468.76,0,5383.46,124.37,127.33,-14.81,-0.29,0.97,224.04,21630.86,0.25,-4.17,2.13,1,1,203
23858,TR,45:35.2,1257.16,11,P,876.52,2428.18,500.44,1516.13,0,5383.46,106.6,71.07,47.38,-0.12,1.15,223.43,21603.73,0.23,-4.12,2.13,1,1,203
23859,TR,45:35.7,1257.66,11,V,799.52,2511.1,426.41,1448.03,0,5383.46,118.45,139.18,-26.65,-0.29,0.96,222.81,21630.86,0.23,-4.22,2.07,1,1,203
23860,TR,45:36.0,1257.96,11,P,858.75,2460.76,470.83,1507.25,0,5383.46,94.76,151.02,-44.42,-0.23,1.1,224.66,21603.73,0.23,-4.22,2.22,1,1,203
23861,TR,45:36.5,1258.48,11,V,832.1,2490.37,453.06,1504.29,0,5383.46,148.06,145.1,-35.53,-0.4,0.94,223.43,21576.61,0.22,-4.12,2.25,1,1,203
23862,TR,45:36.9,1258.93,11,P,864.67,2440.03,494.52,1533.9,0,5383.46,100.68,103.64,8.88,-0.23,1.15,223.12,21603.73,0.25,-4.15,2.73,1,1,203
23863,TR,45:37.3,1259.33,11,V,781.76,2537.75,405.68,1459.87,0,5383.46,130.29,127.33,-14.81,-0.15,0.91,223.73,21630.86,0.25,-4.22,2.73,1,1,203
23864,TR,45:37.7,1259.71,11,P,858.75,2457.8,476.75,1513.17,0,5383.46,94.76,76.99,38.5,-0.17,1.1,224.66,21657.99,0.22,-4.12,2.82,1,1,203
23865,PE,45:37.8,1259.8,,,843.94,2481.49,453.06,1513.17,0,5383.46,106.6,79.95,44.42,-0.32,1.1,223.73,21657.99,0.22,-4.15,2.82,1,1,203
23866,TR,45:39.6,1261.58,11,V,781.76,2564.4,393.84,1453.95,0,5383.46,124.37,159.9,-50.34,-0.15,0.87,223.12,21630.86,0.22,-4.3,2.73,1,1,203
23867,TR,45:40.2,1262.21,11,P,855.79,2487.41,453.06,1516.13,0,5383.46,100.68,124.37,-14.81,0,1.09,222.81,21657.99,0.23,-4.27,2.73,1,1,203
23868,TR,45:41.3,1263.33,11,V,793.6,2519.98,411.61,1489.48,0,5383.46,118.45,103.64,20.73,-0.34,0.9,222.19,21685.11,0.21,-4.27,2.67,1,1,203
23869,TR,45:41.9,1263.91,11,P,852.83,2484.45,458.99,1536.86,0,5383.46,100.68,159.9,-56.26,-0.21,1.08,220.96,21657.99,0.21,-4.22,2.67,1,1,203
23870,TR,45:42.4,1264.36,11,V,793.6,2552.55,405.68,1486.52,0,5383.46,118.45,171.75,-65.15,-0.14,0.93,222.19,21657.99,0.23,-4.22,2.67,1,1,203
23871,TR,45:42.6,1264.61,11,P,829.14,2514.06,441.22,1507.25,0,5383.46,106.6,133.25,-26.65,-0.1,1.03,222.5,21657.99,0.23,-4.22,2.67,1,1,203
23872,TR,45:43.2,1265.23,11,V,763.99,2582.17,358.31,1445.07,0,5383.46,109.56,124.37,0,-0.07,0.83,224.66,21739.37,0.19,-4.15,2.58,1,1,203
23873,TR,45:43.6,1265.61,11,P,829.14,2502.21,432.34,1519.1,0,5383.46,124.37,118.45,-8.88,-0.13,1.01,224.04,21685.11,0.22,-4.25,2.67,1,1,203
23874,TR,45:43.7,1265.73,11,V,781.76,2543.67,405.68,1483.56,0,5383.46,100.68,76.99,38.5,-0.37,0.89,223.43,21657.99,0.23,-4.25,2.64,1,1,203
23875,TR,45:43.9,1265.88,11,P,891.32,2419.3,518.21,1566.47,0,5383.46,59.22,23.69,103.64,-0.07,1.22,222.81,21657.99,0.23,-4.22,2.55,1,1,203
23876,TR,45:45.2,1267.18,11,V,790.64,2543.67,408.65,1489.48,0,5383.46,136.22,174.71,-71.07,-0.28,0.93,223.43,21657.99,0.21,-4.22,3,1,1,203
23877,TR,45:46.0,1268.01,11,P,840.98,2499.25,453.06,1516.13,0,5383.46,127.33,151.02,-38.5,0.01,1.02,223.43,21685.11,0.22,-4.22,2.7,1,1,203
23878,TR,45:47.1,1269.13,11,V,808.41,2519.98,414.57,1519.1,0,5383.46,115.49,76.99,41.46,-0.23,0.92,223.43,21766.49,0.19,-4.22,2.7,1,1,203
23879,TR,45:50.4,1272.43,11,P,858.75,2472.6,476.75,1587.2,0,5383.46,106.6,76.99,32.57,-0.13,1.08,221.89,21685.11,0.21,-4.12,2.85,1,1,203
23880,TR,45:51.3,1273.33,11,V,781.76,2564.4,393.84,1516.13,0,5383.46,130.29,130.29,-11.84,-0.14,0.86,222.5,21712.24,0.23,-4.17,3.09,1,1,203
23881,TR,45:52.1,1274.06,11,P,849.86,2463.72,476.75,1599.05,0,5383.46,115.49,109.56,8.88,-0.2,1.06,221.58,21793.62,0.25,-4.32,3,1,1,203
23882,PE,45:52.8,1274.8,,,832.1,2484.45,456.02,1587.2,0,5383.46,112.53,71.07,50.34,-0.27,0.99,222.81,21793.62,0.22,-4.27,3,1,1,203
23883,TR,45:53.5,1275.51,11,V,769.91,2588.09,367.19,1507.25,0,5383.46,118.45,106.6,8.88,-0.22,0.81,223.43,21739.37,0.23,-4.45,2.73,1,1,203
23884,TR,45:54.3,1276.28,11,P,838.02,2514.06,438.26,1575.36,0,5383.46,109.56,88.84,26.65,-0.12,1.05,221.58,21766.49,0.21,-4.27,2.13,1,1,203
23885,TR,45:54.7,1276.73,11,V,817.29,2537.75,411.61,1536.86,0,5383.46,121.41,100.68,23.69,-0.21,0.89,222.5,21793.62,0.23,-4.35,1.98,1,1,203
23886,TR,45:55.7,1277.66,11,P,832.1,2505.18,441.22,1581.28,0,5383.46,106.6,100.68,20.73,-0.19,1.03,222.5,21793.62,0.22,-4.27,2.13,1,1,203
23887,TR,45:56.0,1278.03,11,V,793.6,2564.4,393.84,1542.79,0,5383.46,127.33,136.22,-26.65,-0.11,0.88,222.19,21766.49,0.23,-4.15,2.19,1,1,203
23888,TR,45:56.9,1278.91,11,P,876.52,2448.91,476.75,1631.62,0,5383.46,94.76,85.87,32.57,-0.12,1.13,221.58,21793.62,0.23,-4.07,2.16,1,1,203
23889,TR,45:57.1,1279.13,11,V,802.49,2502.21,447.14,1593.13,0,5383.46,136.22,88.84,32.57,-0.5,0.91,223.12,21793.62,0.23,-4.07,2.16,1,1,203
23890,TR,45:58.4,1280.38,11,P,864.67,2460.76,488.6,1646.43,0,5208.75,100.68,133.25,-17.77,-0.15,1.12,222.19,21793.62,0.23,-4.17,2.55,1,1,203
23891,TR,45:59.1,1281.08,11,V,814.33,2528.86,426.41,1578.32,0,5383.46,127.33,85.87,35.53,-0.18,0.9,222.19,21739.37,0.25,-4.07,2.7,1,1,203
23892,TR,46:00.1,1282.11,11,P,840.98,2496.29,453.06,1619.78,0,5383.46,106.6,106.6,11.84,-0.11,1.05,220.65,21739.37,0.21,-4.07,2.49,1,1,203
23893,TR,46:00.6,1282.58,11,V,790.64,2543.67,411.61,1578.32,0,5383.46,142.14,133.25,-14.81,-0.21,0.9,222.5,21793.62,0.26,-4.12,2.49,1,1,203
23894,TR,46:01.1,1283.08,11,P,876.52,2490.37,470.83,1643.47,0,4877.1,100.68,148.06,-38.5,-0.1,1.1,221.27,21766.49,0.25,-4.07,2.43,1,1,203
23895,TR,46:01.5,1283.46,11,V,829.14,2496.29,453.06,1622.74,0,5330.16,142.14,109.56,20.73,-0.21,0.96,223.43,21793.62,0.21,-4.12,2.31,1,1,203
23896,TR,46:01.9,1283.91,11,P,876.52,2484.45,470.83,1649.39,0,5383.46,106.6,106.6,8.88,-0.21,1.1,224.66,21793.62,0.21,-4.04,2.34,1,1,203
23897,TR,46:02.6,1284.63,11,V,823.21,2534.79,420.49,1596.09,0,5383.46,112.53,91.8,32.57,-0.13,0.92,222.19,21766.49,0.23,-4.07,2.04,1,1,203
23898,TR,46:03.3,1285.26,11,P,852.83,2463.72,479.71,1676.04,0,5383.46,106.6,79.95,38.5,-0.39,1.03,221.89,21793.62,0.23,-4.4,2.16,1,1,203
23899,TR,46:03.8,1285.76,11,V,790.64,2549.59,411.61,1596.09,0,5383.46,112.53,106.6,11.84,-0.17,0.89,222.19,21793.62,0.23,-4.45,2.34,1,1,203
